timestamp,pH,gas_flow_Lh,temperature_C,state,feed_pump_ml,buffer_pump_ml
2025-09-28 05:50:25.366869,6.857129716394726,9.255406075540566,36.71314999803071,Steady,0,0
2025-09-28 06:00:25.366869,7.3731549022289515,7.215553345031519,36.98782270386951,Steady,0,0
2025-09-28 06:10:25.366869,7.0947665841823575,7.830491023496409,38.071135179305934,Steady,0,0
2025-09-28 06:20:25.366869,6.76173930055947,7.015879118996079,37.86377158505036,Steady,0,0
2025-09-28 06:30:25.366869,7.131310721726766,7.760056464636443,37.21816183483702,Steady,0,0
2025-09-28 06:40:25.366869,6.805063665954536,7.459693568340483,37.0190017390841,Steady,0,0
2025-09-28 06:50:25.366869,7.15741692074849,8.069215028515067,37.06001566335913,Steady,0,0
2025-09-28 07:00:25.366869,7.23171911580148,6.489983601145254,37.30675898636521,Steady,0,0
2025-09-28 07:10:25.366869,6.835863536329658,6.761800148963793,36.4886037174008,Steady,0,0
2025-09-28 07:20:25.366869,7.192675225848864,6.147267747271226,36.87131173128833,Steady,0,0
2025-09-28 07:30:25.366869,7.0825561853873,6.836783378813937,36.16570796306121,Steady,0,0
2025-09-28 07:40:25.366869,7.164412031998898,7.870837058806039,37.19961156130264,Steady,0,0
2025-09-28 07:50:25.366869,7.379358596530789,8.515913402922358,37.32359796985137,Steady,0,0
2025-09-28 08:00:25.366869,6.950922376799426,7.149471846762748,36.758406768850314,Steady,0,0
2025-09-28 08:10:25.366869,6.849252767128502,9.294676179101979,37.78699338164502,Steady,0,0
2025-09-28 08:20:25.366869,6.822097114074896,10.167398560687475,36.38711716849883,Steady,0,0
2025-09-28 08:30:25.366869,6.836837943006913,9.63697776791613,36.26781255989509,Steady,0,0
2025-09-28 08:40:25.366869,6.9845796581171795,11.528517070182366,37.112225909279985,Steady,0,0
2025-09-28 08:50:25.366869,7.0682303949633285,9.313464957125749,37.52354915130608,Steady,0,0
2025-09-28 09:00:25.366869,7.055338159866004,9.276289829689372,37.841963845728934,Steady,0,0
2025-09-28 09:10:25.366869,7.165436649807205,9.164914019550558,36.77055786856553,Steady,0,0
2025-09-28 09:20:25.366869,7.002600378375582,12.842441852090563,37.539340416715646,Steady,0,0
2025-09-28 09:30:25.366869,7.290706815431463,12.375094965407188,36.980745765249644,Steady,0,0
2025-09-28 09:40:25.366869,6.9470686333524085,12.003140242695743,36.91368635002959,Steady,0,0
2025-09-28 09:50:25.366869,7.544033833317924,12.633215621078545,37.441829968743335,Underfed,100,0
2025-09-28 10:00:25.366869,7.125133469553001,11.472587164054936,37.32616143920671,Steady,0,0
2025-09-28 10:10:25.366869,6.828568488716743,15.23379455229729,36.21180392150787,Steady,0,0
2025-09-28 10:20:25.366869,6.785821500387778,13.048355793714697,37.73827017486295,Steady,0,0
2025-09-28 10:30:25.366869,7.096494483048637,13.097978888880128,37.690045677073726,Steady,0,0
2025-09-28 10:40:25.366869,6.95530744293483,13.720691098712496,36.68721864924524,Steady,0,0
2025-09-28 10:50:25.366869,7.142800098818419,13.41903109703337,37.19790176671871,Steady,0,0
2025-09-28 11:00:25.366869,7.094647524914709,13.04296188663686,37.24701509314137,Steady,0,0
2025-09-28 11:10:25.366869,6.985434217468625,11.850129718095028,37.130336882911955,Steady,0,0
2025-09-28 11:20:25.366869,6.830641256386319,12.877837935401129,36.72484742307729,Steady,0,0
2025-09-28 11:30:25.366869,6.6970305550628275,14.00334484003468,36.66418831603097,Steady,0,0
2025-09-28 11:40:25.366869,6.910697009586595,13.136895821263343,36.98722296450428,Steady,0,0
2025-09-28 11:50:25.366869,7.171279758864695,13.016987735882328,37.58636450962968,Steady,0,0
2025-09-28 12:00:25.366869,7.042818748826041,10.514844753545834,37.271800077297215,Steady,0,0
2025-09-28 12:10:25.366869,6.750852244257603,9.617047896737537,36.81469283395695,Steady,0,0
2025-09-28 12:20:25.366869,7.034636185170236,10.048647566631786,37.385849355324176,Steady,0,0
2025-09-28 12:30:25.366869,7.077063475945767,9.794257684045728,35.575728689684965,Steady,0,0
2025-09-28 12:40:25.366869,6.823228512759774,10.402343906243638,37.574382850186055,Steady,0,0
2025-09-28 12:50:25.366869,7.030745021189105,7.19991692834713,36.13014311061095,Steady,0,0
2025-09-28 13:00:25.366869,7.0116417436892,10.029550319460618,36.81877952929843,Steady,0,0
2025-09-28 13:10:25.366869,6.771405940433875,7.981285627616237,36.44016505268693,Steady,0,0
2025-09-28 13:20:25.366869,7.071557472069657,7.39099800533344,36.35265926213955,Steady,0,0
2025-09-28 13:30:25.366869,7.112156905273647,6.530439491872864,37.58041339368926,Steady,0,0
2025-09-28 13:40:25.366869,7.216610248635055,5.664245407163996,36.76614939934405,Steady,0,0
2025-09-28 13:50:25.366869,7.210760410406981,7.975442653242815,37.173251940865356,Steady,0,0
2025-09-28 14:00:25.366869,6.724466126408582,7.118894708151782,36.97653971056041,Steady,0,0
2025-09-28 14:10:25.366869,6.812434992016976,5.711308250012344,37.23852041361156,Steady,0,0
2025-09-28 14:20:25.366869,7.103007053441732,5.725206154710555,37.038410945530124,Steady,0,0
2025-09-28 14:30:25.366869,7.102757190182442,6.766437821842665,36.35850388790571,Steady,0,0
2025-09-28 14:40:25.366869,7.10300953726121,8.914373204648568,37.49813340972357,Steady,0,0
2025-09-28 14:50:25.366869,7.770546298130944,7.187058631325391,36.75312170841934,Underfed,0,0
2025-09-28 15:00:25.366869,7.114178102138633,6.1987237175249525,36.22170905067012,Steady,0,0
2025-09-28 15:10:25.366869,7.22711312803612,7.759869339072241,36.78594241951704,Steady,0,0
2025-09-28 15:20:25.366869,7.19080035269864,8.078749496039908,37.75037989531715,Steady,0,0
2025-09-28 15:30:25.366869,7.13027825026116,6.035258571836323,37.425110871056745,Steady,0,0
2025-09-28 15:40:25.366869,6.936946151071931,9.085295435348907,36.82567393279607,Steady,0,0
2025-09-28 15:50:25.366869,7.151793844098654,9.33426989186957,36.825371147840784,Steady,0,0
2025-09-28 16:00:25.366869,6.845434957092485,10.696206364813415,36.83918247439131,Steady,0,0
2025-09-28 16:10:25.366869,6.952636278651998,12.28375167286708,38.03837399178042,Steady,0,0
2025-09-28 16:20:25.366869,6.902927290434179,11.986974727681021,37.19096772611578,Steady,0,0
2025-09-28 16:30:25.366869,7.016374827877264,10.998966094667258,37.21502082359554,Steady,0,0
2025-09-28 16:40:25.366869,7.462931713334702,10.542001025470737,37.51514172701592,Steady,0,0
2025-09-28 16:50:25.366869,6.62654696148165,14.567747400091662,37.119394579513255,Steady,0,0
2025-09-28 17:00:25.366869,7.1372520380749025,12.357351763371412,36.87047892708965,Steady,0,0
2025-09-28 17:10:25.366869,6.67745682576207,12.567279309223947,36.90182507545751,Steady,0,0
2025-09-28 17:20:25.366869,6.905613626842113,12.73052323353082,36.96419937029297,Steady,0,0
2025-09-28 17:30:25.366869,7.217790119393473,13.09586223963506,36.981388881745076,Steady,0,0
2025-09-28 17:40:25.366869,7.012856003819093,12.835354661301885,37.36381477181849,Steady,0,0
2025-09-28 17:50:25.366869,6.784451044414139,12.425068843366367,37.02597294290365,Steady,0,0
2025-09-28 18:00:25.366869,6.856939258148007,12.407564317796233,37.36632003860779,Steady,0,0
2025-09-28 18:10:25.366869,7.135919549786935,12.814974660503108,36.95964170994571,Steady,0,0
2025-09-28 18:20:25.366869,6.853926673656573,12.137473149836477,37.039317595158046,Steady,0,0
2025-09-28 18:30:25.366869,7.043291717916395,11.744610350189822,36.000899657733946,Steady,0,0
2025-09-28 18:40:25.366869,7.009114367980763,12.288551152411056,37.45816383735124,Steady,0,0
2025-09-28 18:50:25.366869,6.869679930478837,11.605729256383924,37.173244237949,Steady,0,0
2025-09-28 19:00:25.366869,7.428788817865065,13.00399298858269,37.499005054929825,Steady,0,0
2025-09-28 19:10:25.366869,7.126783804463602,8.456648633545047,35.55187231090316,Steady,0,0
2025-09-28 19:20:25.366869,6.594971482668479,11.78335446414979,38.04418735239037,Recovery,0,20
2025-09-28 19:30:25.366869,7.037290862953886,11.507552420740613,36.93020518592241,Steady,0,0
2025-09-28 19:40:25.366869,6.867642707046322,7.752175280860435,37.554091408368755,Steady,0,0
2025-09-28 19:50:25.366869,7.170486666959245,9.05065968892355,36.480047036437234,Steady,0,0
2025-09-28 20:00:25.366869,6.84149585231346,8.602498704027216,37.306386952531284,Steady,0,0
2025-09-28 20:10:25.366869,6.97705271170662,7.168687196039273,36.47329221841317,Steady,0,0
2025-09-28 20:20:25.366869,7.100997455796091,7.430707537300765,36.6881155196521,Steady,0,0
2025-09-28 20:30:25.366869,7.173151038834025,6.768103810974529,37.957015676933395,Steady,0,0
2025-09-28 20:40:25.366869,6.759940718588845,9.345900865158493,36.904658799618325,Steady,0,0
2025-09-28 20:50:25.366869,6.933099752831811,8.29507421960713,37.10871643658986,Steady,0,0
2025-09-28 21:00:25.366869,6.905010937767809,8.452477232636436,37.43503386534438,Steady,0,0
2025-09-28 21:10:25.366869,6.869334153485258,7.7836501987465825,37.247840943986304,Steady,0,0
2025-09-28 21:20:25.366869,7.353090848056219,5.876023753968967,37.07520945257179,Steady,0,0
2025-09-28 21:30:25.366869,7.080996342192191,6.486895639444988,37.182480501233115,Steady,0,0
2025-09-28 21:40:25.366869,6.747823209132991,7.570239949488442,38.20170779261914,Steady,0,0
2025-09-28 21:50:25.366869,7.183572389410955,5.98982961842758,36.97119060148321,Steady,0,0
2025-09-28 22:00:25.366869,7.4244312394025265,8.114922218819071,37.100549523357486,Steady,0,0
2025-09-28 22:10:25.366869,7.206493052110229,7.406427607083136,37.52532719800381,Steady,0,0
2025-09-28 22:20:25.366869,6.696126006809197,7.566454278844198,37.552762966478994,Steady,0,0
2025-09-28 22:30:25.366869,6.90315318542675,8.990230659150347,37.59351515278019,Steady,0,0
2025-09-28 22:40:25.366869,7.2533822298373245,9.097865770884646,37.31936511101459,Steady,0,0
2025-09-28 22:50:25.366869,6.858466106876244,8.695399565726067,36.428497543634755,Steady,0,0
2025-09-28 23:00:25.366869,7.088763885629246,10.638385270363443,37.81671576615055,Steady,0,0
2025-09-28 23:10:25.366869,7.1549268106858674,8.831682516170751,36.426827303490654,Steady,0,0
2025-09-28 23:20:25.366869,6.814613905684383,10.964214349319937,37.15131773261952,Steady,0,0
2025-09-28 23:30:25.366869,6.98809492878764,11.369558393275947,36.62286207499032,Steady,0,0
2025-09-28 23:40:25.366869,6.351746531986185,10.878692858803477,36.9679308267035,Recovery,0,20
2025-09-28 23:50:25.366869,6.795122471733142,11.901062763245795,37.16438120515174,Steady,0,0
2025-09-29 00:00:25.366869,6.949486369721368,10.67724925267431,37.16067860772514,Steady,0,0
2025-09-29 00:10:25.366869,6.7504433636070305,13.165102232929884,37.210960377117644,Steady,0,0
2025-09-29 00:20:25.366869,7.326482260786327,12.321561297795814,37.80685563452932,Steady,0,0
2025-09-29 00:30:25.366869,6.713971724407873,12.196200340590904,37.22676715075699,Steady,0,0
2025-09-29 00:40:25.366869,6.911991102660603,13.92297776278335,36.877921682354675,Steady,0,0
2025-09-29 00:50:25.366869,7.026148115457218,12.263981225200071,37.48204358414418,Steady,0,0
2025-09-29 01:00:25.366869,7.288254657813223,11.59153870363644,37.59473524446232,Steady,0,0
2025-09-29 01:10:25.366869,6.712827569764112,11.41169574221893,36.386196092431504,Steady,0,0
2025-09-29 01:20:25.366869,7.232632750430992,13.479978488292106,37.29870003492493,Steady,0,0
2025-09-29 01:30:25.366869,7.002046612203918,11.438494008613668,37.35058637115545,Steady,0,0
2025-09-29 01:40:25.366869,6.803698269790409,14.261257616223178,36.85121824832,Steady,0,0
2025-09-29 01:50:25.366869,7.092420694852654,10.159145805839273,37.68785340665581,Steady,0,0
2025-09-29 02:00:25.366869,7.039811939114694,13.624819197349666,36.92497220648374,Steady,0,0
2025-09-29 02:10:25.366869,6.879956624568241,11.785947208206311,37.06278822673577,Steady,0,0
2025-09-29 02:20:25.366869,7.013960416998004,11.091526186247094,36.91346408785807,Steady,0,0
2025-09-29 02:30:25.366869,6.922937280627648,10.231538048498631,37.007789523790734,Steady,0,0
2025-09-29 02:40:25.366869,7.022703469050249,10.747414856727763,36.4518624565524,Steady,0,0
2025-09-29 02:50:25.366869,7.132426134904209,9.87511114134582,36.279974558702854,Steady,0,0
2025-09-29 03:00:25.366869,7.31720336322907,10.582357349015735,37.797252531612486,Steady,0,0
2025-09-29 03:10:25.366869,6.75243690023463,9.170593380207206,36.576519325840835,Steady,0,0
2025-09-29 03:20:25.366869,7.426606674931254,8.8039042208605,36.50430382527185,Steady,0,0
2025-09-29 03:30:25.366869,6.609582440095499,7.9156584787330155,35.92330494319814,Steady,0,0
2025-09-29 03:40:25.366869,6.969642980992884,7.884329462672742,36.68051912615525,Steady,0,0
2025-09-29 03:50:25.366869,7.117663441296916,7.954554774133342,36.33845510329625,Steady,0,0
